,buy,sell
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,0.2352354245283009
164,0.0,0.23633108433734842
165,0.0,0.2360682989690712
166,0.0,0.23812934659090812
167,0.0,0.23833186507936407
168,0.0,0.23914610759493568
169,0.0,0.24003766666666562
170,0.0,0.24161090909090802
171,0.0,0.23488425675675578
172,0.0,0.2430838425925915
173,0.0,0.24258372807017436
174,0.0,0.0
175,0.0,0.2515667307692297
176,0.0,0.25353249999999894
177,0.0,0.24623281818181716
178,0.0,0.23604749999999902
179,0.0,0.24350399122806923
180,0.0,0.0
181,0.0,0.0
182,0.0,0.260129210526315
183,0.0,0.0
184,0.0,0.238737499999999
185,0.0,0.25210952898550637
186,0.0,0.238737499999999
187,0.0,0.2593608333333326
188,0.0,0.0
189,0.0,0.0
190,0.0,0.26653416666666596
191,0.0,0.24142749999999893
192,0.0,0.24142749999999896
193,0.0,0.2693152343749994
194,0.0,0.0
195,0.0,0.2721756944444439
196,0.0,0.26705404255319093
197,0.0,0.2639982812499993
198,0.0,0.2441174999999989
199,0.0,0.0
200,0.0,0.2763974999999996
201,0.0,0.0
202,0.0,0.24613499999999888
203,0.0,0.0
204,0.0,0.0
205,0.0,0.0
206,0.0,0.275730852272727
207,0.0,0.24882499999999882
208,0.0,0.24882499999999885
209,0.0,0.28120107142857126
210,0.0,0.0
211,0.0,0.0
212,0.0,0.2864849999999999
213,0.0,0.2515149999999989
214,0.0,0.0
215,0.0,0.29048162790697674
216,0.0,0.0
217,0.0,0.28053961864406757
218,0.0,0.25353249999999894
219,0.0,0.0
220,0.0,0.29148071428571437
221,0.0,0.0
222,0.0,0.0
223,0.0,0.28673103658536575
224,0.0,0.0
225,0.0,0.29859000000000024
226,0.0,0.0
227,0.0,0.0
228,0.0,0.29150288461538465
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.0,0.2616024999999992
234,0.0,0.0
235,0.0,0.30078235000000036
236,0.0,0.0
237,0.0,0.2930448245614037
238,0.0,0.0
239,0.0,0.0
240,0.0,0.30965113636363695
241,0.0,0.0
242,0.0,0.2663099999999993
243,0.0,0.31405750000000066
244,0.0,0.0
245,0.0,0.31053196969697033
246,0.0,0.0
247,0.0,0.2689999999999994
248,0.0,0.0
249,0.0,0.0
250,0.0,0.0
251,0.0,0.0
252,0.0,0.31553494318181896
253,0.0,0.27168999999999943
254,0.0,0.0
255,0.0,0.33511689655172566
256,0.0,0.0
257,0.0,0.32660855263158006
258,0.0,0.0
259,0.0,0.0
260,0.0,0.31035589743589836
261,0.0,0.0
262,0.0,0.2763974999999996
263,0.0,0.30247125000000047
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0,0.3039332786885251
270,0.0,0.2811049999999997
271,0.0,0.0
272,0.0,0.3014141500000003
273,0.0,0.0
274,0.0,0.0
275,0.0,0.29548765306122465
276,0.0,0.0
277,0.0,0.28905632352941174
278,0.0,0.0
279,0.0,0.0
280,0.0,0.28529284090909074
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.28917499999999996
286,0.0,0.2968972093023257
287,0.0,0.0
288,0.0,0.0
289,0.0,0.28734622093023243
290,0.0,0.0
291,0.0,0.0
292,0.0,0.27957331818181785
293,0.0,0.0
294,0.0,0.29388250000000016
295,0.0,0.27832033333333295
296,0.0,0.0
297,0.0,0.271233018867924
298,0.0,0.0
299,0.0,0.2965725000000002
300,0.0,0.26496499999999934
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0,0.27017599999999936
307,0.0,0.0
308,0.0,0.3012800000000003
309,0.0,0.2620087999999992
310,0.0,0.0
311,0.0,0.0
312,0.0,0.254877499999999
313,0.0,0.0
314,0.0,0.0
315,0.0,0.2559218023255804
316,0.0,0.0
317,0.0,0.24952068965517132
318,0.0,0.0
319,0.0,0.0
320,0.0,0.24985297619047528
321,0.0,0.30867750000000055
322,0.0,0.0
323,0.0,0.2434873863636354
324,0.0,0.0
325,0.0,0.0
326,0.0,0.2429249137931027
327,0.0,0.0
328,0.0,0.2317679545454536
329,0.0,0.0
330,0.0,0.0
331,0.0,0.31405750000000066
332,0.0,0.0
333,0.0,0.0
334,0.0,0.0
335,0.0,0.22999499999999912
336,0.0,0.0
337,0.0,0.23669299180327805
338,0.0,0.0
339,0.0,0.0
340,0.0,0.4002288586956562
341,0.0,0.0
342,0.0,0.0
343,0.0,0.40235109375000394
344,0.0,0.0
345,0.0,0.0
346,0.0,0.4062625000000038
347,0.0,0.4063300000000036
348,0.0,0.4068003333333371
349,0.0,0.0
350,0.0,0.4094397674418638
351,0.0,0.0
352,0.0,0.0
353,0.0,0.4128507142857177
354,0.0,0.0
355,0.0,0.4142119897959216
356,0.0,0.0
357,0.0,0.0
358,0.0,0.4177206666666698
359,0.0,0.0
360,0.0,0.0
361,0.0,0.4195175000000031
362,0.0,0.48419999999999935
363,0.0,0.0
364,0.0,0.42255532407407703
365,0.0,0.42703608695652484
366,0.0,0.4250843396226445
367,0.0,0.48419999999999935
368,0.0,0.4308580092592623
369,0.0,0.48419999999999935
370,0.0,0.48419999999999935
371,0.0,0.43150296153846485
372,0.0,0.4352670283018902
