,departure,arrival,user,tt
0,425.0,461.3241307879067,0,36.32413078790671
1,523.0,556.7415219606933,1,33.74152196069326
2,433.0,470.6448643640715,2,37.64486436407151
3,432.0,469.4864305592634,3,37.4864305592634
4,436.0,474.1140405163666,4,38.11404051636657
5,516.0,550.82746037387,5,34.82746037387005
6,516.0,550.82746037387,6,34.82746037387005
7,442.0,480.99341164849653,7,38.99341164849653
8,421.0,456.65977168801686,8,35.65977168801686
9,460.0,500.3191124890967,9,40.31911248909671
10,390.0,417.4735418490491,10,27.473541849049127
11,458.0,498.2649906629207,11,40.264990662920695
12,501.0,537.9831235951222,12,36.98312359512215
13,447.0,486.5158474102701,13,39.51584741027011
14,488.0,526.5476865213598,14,38.547686521359765
15,463.0,503.3305644577293,15,40.33056445772928
16,442.0,480.99341164849653,16,38.99341164849653
17,480.0,519.3024227789227,17,39.30242277892273
18,545.0,574.4006153187349,18,29.400615318734935
19,443.0,482.11799227337,19,39.11799227337002
20,473.0,512.8762230811984,20,39.87622308119842
21,408.0,441.0657277533799,21,33.06572775337992
22,418.0,453.18496953542206,22,35.184969535422056
23,450.0,489.7720345103547,23,39.77203451035467
24,432.0,469.4864305592634,24,37.4864305592634
25,514.0,549.133874073733,25,35.133874073732954
26,551.0,579.086465483293,26,28.086465483292955
27,450.0,489.7720345103547,27,39.77203451035467
28,453.0,492.9852802732381,28,39.98528027323812
29,439.0,477.57784735270553,29,38.57784735270553
30,435.0,472.9546639141531,30,37.954663914153116
31,493.0,531.0041311364795,31,38.00413113647949
32,475.0,514.7244513389086,32,39.72445133890858
33,530.0,562.4907048621911,33,32.49070486219114
34,456.0,496.17308634819074,34,40.173086348190736
35,400.0,430.80403098927104,35,30.80403098927104
36,500.0,537.1192439581616,36,37.11924395816163
37,445.0,484.3322314874303,37,39.332231487430306
38,440.0,478.7224297896606,38,38.72242978966062
39,454.0,494.0521447961164,39,40.05214479611641
40,397.0,426.82390205441743,40,29.82390205441743
41,505.0,541.4323966160699,41,36.43239661606992
42,550.0,578.3089984873836,42,28.308998487383633
43,457.0,497.22423060313804,43,40.22423060313804
44,452.0,491.9165407285168,44,39.91654072851679
45,416.0,450.84155687317,45,34.84155687317002
46,465.0,505.28482343500895,46,40.284823435008946
47,511.0,546.5822640562787,47,35.582264056278746
48,450.0,489.7720345103547,48,39.77203451035467
49,461.0,501.32739309575766,49,40.32739309575766
50,474.0,513.8034348180523,50,39.803434818052324
51,393.0,421.49160381189864,51,28.491603811898642
52,522.0,555.904535459543,52,33.90453545954301
53,403.0,434.72554967197556,53,31.725549671975557
54,456.0,496.17308634819074,54,40.173086348190736
55,511.0,546.5822640562787,55,35.582264056278746
56,444.0,483.22744503587336,56,39.22744503587336
57,425.0,461.3241307879067,57,36.32413078790671
58,391.0,418.8114562083521,58,27.811456208352126
59,529.0,561.6783119456844,59,32.67831194568441
60,422.0,457.82158032507243,60,35.82158032507243
61,450.0,489.7720345103547,61,39.77203451035467
62,409.0,442.3150114647633,62,33.3150114647633
63,479.0,518.3933589725552,63,39.393358972555234
64,554.0,581.3949553641364,64,27.394955364136422
65,512.0,547.4341033102712,65,35.43410331027121
66,528.0,560.8656722145942,66,32.865672214594156
67,477.0,516.5678422538672,67,39.567842253867184
68,418.0,453.18496953542206,68,35.184969535422056
69,470.0,510.06810199617854,69,40.06810199617854
70,538.0,568.8786532302505,70,30.878653230250507
71,422.0,457.82158032507243,71,35.82158032507243
72,528.0,560.8656722145942,72,32.865672214594156
73,539.0,569.6698769256167,73,30.669876925616677
74,528.0,560.8656722145942,74,32.865672214594156
75,433.0,470.6448643640715,75,37.64486436407151
76,550.0,578.3089984873836,76,28.308998487383633
77,480.0,519.3024227789227,77,39.30242277892273
78,509.0,544.8709907216586,78,35.870990721658586
79,425.0,461.3241307879067,79,36.32413078790671
80,400.0,430.80403098927104,80,30.80403098927104
81,422.0,457.82158032507243,81,35.82158032507243
82,424.0,460.15125065482385,82,36.151250654823855
83,424.0,460.15125065482385,83,36.151250654823855
84,435.0,472.9546639141531,84,37.954663914153116
85,550.0,578.3089984873836,85,28.308998487383633
86,515.0,549.9828910430803,86,34.98289104308026
87,440.0,478.7224297896606,87,38.72242978966062
88,520.0,554.2135789075586,88,34.2135789075586
89,479.0,518.3933589725552,89,39.393358972555234
90,402.0,433.4273133749486,90,31.427313374948596
91,530.0,562.4907048621911,91,32.49070486219114
92,506.0,542.2957023252396,92,36.29570232523963
93,510.0,545.7274656648885,93,35.72746566488854
94,521.0,555.0638791892934,94,34.0638791892934
95,462.0,502.3323262776893,95,40.332326277689276
96,553.0,580.6293248027481,96,27.6293248027481
97,537.0,568.0868505567342,97,31.086850556734248
98,531.0,563.2939096012299,98,32.29390960122987
99,550.0,578.3089984873836,99,28.308998487383633
100,481.0,520.2080786063547,100,39.20807860635466
101,492.0,530.113538865531,101,38.11353886553104
102,407.0,439.8127548875334,102,32.8127548875334
103,491.0,529.2240992277074,103,38.22409922770737
104,535.0,566.4950150332857,104,31.495015033285654
105,523.0,556.7415219606933,105,33.74152196069326
106,533.0,564.8994808174087,106,31.899480817408744
107,487.0,525.6494562429931,107,38.6494562429931
108,441.0,479.86161646581553,108,38.86161646581553
109,462.0,502.3323262776893,109,40.332326277689276
110,421.0,456.65977168801686,110,35.65977168801686
111,440.0,478.7224297896606,111,38.72242978966062
112,441.0,479.86161646581553,112,38.86161646581553
113,461.0,501.32739309575766,113,40.32739309575766
114,499.0,536.2570610716525,114,37.257061071652515
115,430.0,467.1729498209523,115,37.17294982095228
