,betavot,dailyincome,a,mce,utilbenefit,util,tt,cv,arrival,departure,ifptshare,ifbindingI,SDE,SDL,TT,CPcost,NTtt,NTsde,NTsdl,PAT,usersell,userbuy,usernet,userToll,userAllowance,uninet,TTv,SDEv,SDLv,Wv,nonlinearInc,linearInc
1626,0.12378125547487788,143.44500788382413,0.0,-0.590908620393267,-0.603096909884755,142.88260668949604,34.66733560684588,0.0,464.6673356068459,430,False,False,0.0,17.66733560684588,34.66733560684588,0.8185599999999997,36.780323445622344,0.0,19.780323445622344,423,0.0,0.8185599999999997,-0.8185599999999997,0.0,0.0,-0.8185599999999997,4.291166325384321,0.0,4.568804823492016,0.0,14.77189743018785,135.54701831860672
1627,0.04051445454124704,23.54081453939574,0.0,3.713793033244778,4.150011662159262,30.749557451559543,43.199999999999996,0.0,719.0,-1,True,False,0.0,0.0,43.199999999999996,0.0,36.92117795174272,0.0,4.92117795174272,440,1.5494399999999997,0.0,1.5494399999999997,0.0,0.0,0.0,1.750224436181872,0.0,0.0,1.2154336362374112,9.613076224945106,22.63969453939574
1628,0.048807452250541554,35.48273124077984,0.0,2.019950775753711,2.181621287124244,41.45963027022757,32.03461251363842,0.0,560.0346125136384,528,False,False,0.0,25.03461251363842,32.03461251363842,0.0,31.253047181766306,0.0,24.253047181766306,511,1.0774400000000066,0.0,1.0774400000000066,0.0,0.0,0.0,1.5635278206240082,0.0,3.113083127799259,0.0,10.523577901183206,31.376741675562464
1629,0.3931851598990041,531.386630254566,0.0,1.2332388604440527,1.2401751358800652,504.8371810554932,30.419393740794476,0.0,570.4193937407945,540,False,False,0.0,25.419393740794476,30.419393740794476,0.0,29.73835556944323,0.0,24.73835556944323,521,1.221440000000011,0.0,1.221440000000011,0.0,0.0,0.0,11.96045419200504,0.0,25.418997791833007,0.0,18.81618836900927,527.5686406893486
1630,0.06420988517130964,57.662234646685874,0.0,-1.243455371331215,-1.3059801181175956,61.25654390671927,32.987981180969655,0.0,445.98798118096965,413,False,False,0.0,19.987981180969655,32.987981180969655,0.8345599999999997,34.649224918070104,0.0,21.649224918070104,402,0.0,0.8345599999999997,-0.8345599999999997,0.0,0.0,-0.8345599999999997,2.118154483663385,0.0,2.94864797090874,0.0,11.83824384919019,49.732245081468484
1631,0.37919546583355385,511.2414708003175,0.0,-8.192928474354444,-8.24081779511556,489.685377527929,31.24672748183366,0.0,565.2467274818337,534,False,False,0.0,17.24672748183366,31.24672748183366,0.0,32.437183688358346,0.0,2.4371836883583455,524,1.1574400000000098,0.0,1.1574400000000098,0.0,0.0,0.0,11.848617383248023,0.0,15.408784030145828,0.0,18.699085084049766,507.2954812351001
1632,0.38069371794927437,513.3989538469551,0.0,-0.5268001066918035,-0.5298664697650679,501.77707624905804,28.997906929278543,0.0,421.99790692927854,393,False,False,0.0,0.9979069292785425,28.997906929278543,0.6185599999999998,29.410726392477955,0.0,1.4107263924779545,397,0.0,0.6185599999999998,-0.6185599999999998,0.0,0.0,-0.6185599999999998,11.039321001654073,0.0,0.9674898030057639,0.0,18.69085942911458,505.90096428173774
1633,0.17182331978321055,212.62558048782319,0.0,-0.7148438553485317,-0.7248358216424435,217.48400951016205,32.06589967505715,0.0,439.06589967505715,407,False,False,0.0,5.065899675057153,32.06589967505715,0.7945599999999999,33.379485261019,0.0,6.379485261018999,410,0.0,0.7945599999999999,-0.7945599999999999,0.0,0.0,-0.7945599999999999,5.509669334003693,0.0,1.680845399801974,0.0,15.994902310136325,204.77559092260577
1634,0.047495334696157195,33.593281962466364,0.0,-1.087485354506675,-1.1791446756943174,37.553435366215126,35.15673017863446,0.0,474.15673017863446,439,False,False,0.0,27.15673017863446,35.15673017863446,0.7305599999999999,37.24903541110689,0.0,29.249035411106888,423,0.0,0.7305599999999999,-0.7305599999999999,0.0,0.0,-0.7305599999999999,1.669780666656734,0.0,3.0697892155262267,0.0,9.982791638290413,25.871292397248972
1635,0.6191598857402908,856.7902354660189,0.0,0.9403964210270387,0.9436814947814582,813.5034478477796,29.83234952732164,0.0,573.8323495273216,544,False,False,0.0,19.83234952732164,29.83234952732164,0.0,29.203371298539423,0.0,19.203371298539423,530,1.269440000000012,0.0,1.269440000000012,0.0,0.0,0.0,18.470994124700884,0.0,26.020792482163003,0.0,20.253543856555055,853.0682459008016
1636,0.08324878809903993,85.07825486261751,0.0,0.943505894595755,0.9760113425776069,97.1937785261781,35.23441848944276,0.0,532.2344184894428,497,False,False,3.76558151055724,0.0,35.23441848944276,0.0,34.774815008149744,4.225184991850256,0.0,512,0.49344000000000565,0.0,0.49344000000000565,0.0,0.0,0.0,2.933222638620515,0.23958595801726632,0.0,0.0,13.212988155747912,79.80426529740014
1637,0.038986706841054236,23.200000000000003,0.0,-1.1151679184175238,-1.2479260039434195,24.391867875657663,35.42579477796244,0.0,479.42579477796244,444,False,False,0.0,12.425794777962437,35.42579477796244,0.6665599999999998,37.37689421866526,0.0,14.376894218665257,443,0.0,0.6665599999999998,-0.6665599999999998,0.0,0.0,-0.6665599999999998,1.3811350756197716,0.0,0.9682174962595945,0.0,8.60472103716559,15.606010434782611
1638,0.6340657831900647,878.2547277936932,0.0,3.468612089401689,3.4804334814824642,847.8490463891482,35.10943762898387,0.0,473.10943762898387,438,False,False,0.0,1.1094376289838692,35.10943762898387,0.7465599999999999,37.21944185385291,0.0,3.2194418538529135,448,0.0,0.7465599999999999,-0.7465599999999999,0.0,0.0,-0.7465599999999999,22.261693067584385,0.0,1.2108725398985227,0.0,20.31409050055008,870.5007382284758
1639,0.0647449777773344,58.432767999361545,0.0,-1.129062592302357,-1.1851114526978108,64.2997099023724,34.59955410501789,0.0,463.5995541050179,429,False,False,0.0,5.599554105017887,34.59955410501789,0.82656,36.7036735719812,0.0,7.703673571981199,434,0.0,0.82656,-0.82656,0.0,0.0,-0.82656,2.2401473616350622,0.0,0.767821142325845,0.0,11.883512370310891,50.51877843414415
1640,0.02170928172407537,23.200000000000003,0.0,-1.3357569909382625,-1.4947756803356747,26.02494982139654,29.70931171063785,0.0,425.70931171063785,396,False,False,0.0,5.709311710637849,29.70931171063785,0.6665599999999998,30.313961018757254,0.0,6.313961018757254,396,0.0,0.6665599999999998,-0.6665599999999998,0.0,0.0,-0.6665599999999998,0.6449678177546087,0.0,0.2932870459076157,0.0,8.60472103716559,15.606010434782611
