,buy,sell
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.09020843333333319
51,0.0,0.09634454999999993
52,0.0,0.09738127777777765
53,0.0,0.10237492605633805
54,0.0,0.09461581111111113
55,0.0,0.2404545694444441
56,0.0,0.20003938888888875
57,0.0,0.2551857403846148
58,0.0,0.32839099999999855
59,0.0,0.23288552777777727
60,0.0,0.0
61,0.0,0.16690522413793157
62,0.0,0.16476250000000053
63,0.0,0.2604723863636356
64,0.0,0.3301462807017524
65,0.0,0.3295360185185163
66,0.0,0.26023666666666573
67,0.0,0.0
68,0.0,0.0
69,0.0,0.18618390000000043
70,0.0,0.0
71,0.0,0.2701793969072153
72,0.0,0.2693151936936926
73,0.0,0.1995980000000003
74,0.0,0.0
75,0.0,0.0
76,0.0,0.20884172340425552
77,0.0,0.33878949999999775
78,0.0,0.3377529262295059
79,0.0,0.2712976684782599
80,0.0,0.0
81,0.0,0.0
82,0.0,0.21748650000000005
83,0.0,0.0
84,0.0,0.2828012564102553
85,0.0,0.0
86,0.0,0.0
87,0.0,0.22784299999999996
88,0.0,0.34540099999999785
89,0.0,0.343672106060604
90,0.0,0.2322956222222221
91,0.0,0.0
92,0.0,0.2344334999999999
93,0.0,0.0
94,0.0,0.34836899999999793
95,0.0,0.3098664499999986
96,0.0,0.0
97,0.0,0.0
98,0.0,0.2451487499999997
99,0.0,0.0
100,0.0,0.3529539999999981
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.3201461249999987
105,0.0,0.0
106,0.0,0.0
107,0.0,0.24806962499999963
108,0.0,0.0
109,0.0,0.35874649999999847
110,0.0,0.3266827535211256
111,0.0,0.0
112,0.0,0.26173699999999955
113,0.0,0.0
114,0.0,0.0
115,0.0,0.3367727808219167
116,0.0,0.0
117,0.0,0.0
118,0.0,0.26106449999999953
119,0.0,0.0
120,0.0,0.3665654999999989
121,0.0,0.27021049999999947
122,0.0,0.0
123,0.0,0.0
124,0.0,0.36872855384615283
125,0.0,0.0
126,0.0,0.0
127,0.0,0.2768009999999994
128,0.0,0.0
129,0.0,0.37329949999999923
130,0.0,0.27680099999999935
131,0.0,0.0
132,0.0,0.2775071249999994
133,0.0,0.0
134,0.0,0.37639392982456077
135,0.0,0.2833914999999993
136,0.0,0.0
137,0.0,0.0
138,0.0,0.2833914999999993
139,0.0,0.3809749999999995
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.38323199999999974
144,0.0,0.28715749999999923
145,0.0,0.0
146,0.0,0.0
147,0.0,0.2909234999999992
148,0.0,0.3874429999999998
149,0.0,0.0
150,0.0,0.28598062499999927
151,0.0,0.0
152,0.0,0.2899819999999992
153,0.0,0.39094300000000004
154,0.0,0.0
155,0.0,0.2937479999999992
156,0.0,0.0
157,0.0,0.39358473000000016
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.3891405000000002
163,0.0,0.0
164,0.0,0.2975139999999991
165,0.0,0.0
166,0.0,0.0
167,0.0,0.3981915000000005
168,0.0,0.0
169,0.0,0.0
170,0.0,0.2975139999999991
171,0.0,0.0
172,0.0,0.39476229245283084
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.40858650000000096
177,0.0,0.0
178,0.0,0.0
179,0.0,0.30127999999999905
180,0.0,0.0
181,0.0,0.4120865000000011
182,0.0,0.30127999999999905
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.4147557500000011
187,0.0,0.2975139999999991
188,0.0,0.0
189,0.0,0.0
190,0.0,0.2975139999999991
191,0.0,0.0
192,0.0,0.29657249999999913
193,0.0,0.0
194,0.0,0.4225865000000015
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.4210684074074087
200,0.0,0.0
201,0.0,0.0
202,0.0,0.2975139999999991
203,0.0,0.0
204,0.0,0.4302620000000015
205,0.0,0.0
206,0.0,0.0
207,0.0,0.0
208,0.0,0.4325545000000015
209,0.0,0.0
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.43605450000000157
214,0.0,0.0
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,0.0,0.4404960000000017
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.0,0.0
223,0.0,0.0
224,0.0,0.0
225,0.0,0.0
226,0.0,0.44682050000000173
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.0,0.4500545000000018
232,0.0,0.0
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.0,0.45449600000000195
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,0.0,0.457054500000002
241,0.0,0.0
242,0.0,0.0
243,0.0,0.0
244,0.0,0.0
245,0.0,0.46055450000000203
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,0.0,0.0
250,0.0,0.0
251,0.0,0.0
252,0.0,0.0
253,0.0,0.4675545000000022
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.4710545000000022
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.47455450000000243
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.4789306097561
269,0.0,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.4853205000000025
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,0.0,0.4888205000000026
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.4923205000000027
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.4958205000000028
291,0.0,0.0
292,0.0,0.0
293,0.0,0.0
294,0.0,0.0
295,0.0,0.4993205000000028
296,0.0,0.0
297,0.0,0.0
298,0.0,0.0
299,0.0,0.0
300,0.0,0.5028205000000029
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0,0.0
307,0.0,0.0
308,0.0,0.5100865000000031
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.0,0.0
313,0.0,0.5135865000000032
314,0.0,0.0
315,0.0,0.0
316,0.0,0.0
317,0.0,0.5161450000000033
318,0.0,0.0
319,0.0,0.0
320,0.0,0.0
321,0.0,0.0
322,0.0,0.5199110000000035
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.5243525000000036
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.5278525000000036
333,0.0,0.0
334,0.0,0.0
335,0.0,0.0
336,0.0,0.5304110000000037
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.537677000000004
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.541443000000004
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.5449430000000042
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.0,0.0
359,0.0,0.5484430000000042
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.5522090000000044
365,0.0,0.0
366,0.0,0.0
367,0.0,0.0
368,0.0,0.5547675000000045
369,0.0,0.0
370,0.0,0.0
371,0.0,0.0
