,betavot,dailyincome,a,mce,utilbenefit,util,tt,cv,arrival,departure,ifptshare,ifbindingI,SDE,SDL,TT,CPcost,NTtt,NTsde,NTsdl,PAT,usersell,userbuy,usernet,userToll,userAllowance,uninet,TTv,SDEv,SDLv,Wv,nonlinearInc,linearInc
7233,0.004894721688076327,23.200000000000003,0.0,0.005249122184178616,0.0058740176822951184,34.83740562557595,84.98781735540251,0.0,524.9878173554025,440,False,False,0.0,55.98781735540251,84.98781735540251,0.0,85.35429396835389,0.0,56.354293968353886,445,0.0,0.0,0.0,0.0,0.0,0.0,0.41599171283175834,0.0,0.34930311029362876,0.0,8.823690525388967,16.939130434782612
7234,0.08629327798571285,130.88309373256868,0.0,0.11340366541219446,0.11596389325367795,134.84568202619172,83.07615511439508,0.0,531.0761551143951,448,False,False,0.0,6.076155114395078,83.07615511439508,0.0,83.40816519164946,0.0,6.408165191649459,501,0.0,0.0,0.0,0.0,0.0,0.0,7.168913747270694,0.0,1.0736060394651543,0.0,14.523624121947616,124.62222416735129
7235,0.10575251238084335,168.24482377121922,0.0,0.0,0.0,162.8524120917355,60.0,0.0,719.0,-1,True,False,0.0,0.0,60.0,0.0,60.0,0.0,0.0,518,0.0,0.0,0.0,0.0,0.0,0.0,6.345150742850601,0.0,0.0,3.1725753714253004,15.340384631521625,164.24482377121922
7236,0.10543507407325815,167.63534222065567,0.0,0.08743678730861103,0.08898310636271844,190.9494229227782,55.119579802441876,0.0,465.1195798024419,410,False,False,0.0,13.119579802441876,55.119579802441876,0.0,55.34176912278053,0.0,13.341769122780534,428,0.0,0.0,0.0,0.0,0.0,0.0,5.8115369793573235,0.0,2.48764453065318,0.0,15.288134832367277,161.37447265543827
7237,0.0882661663020982,134.67103930002855,0.0,0.03677855079879181,0.03758585901098854,138.7924627753495,42.31836976594059,0.0,557.3183697659406,515,False,False,11.681630234059412,0.0,42.31836976594059,0.0,42.588263396028196,11.411736603971804,0.0,545,0.0,0.0,0.0,0.0,0.0,0.0,3.7352802633941966,0.4353811744966955,0.0,0.0,14.61205390564643,128.41016973481115
7238,0.07324715962405783,105.83454647819103,0.0,0.0,0.0,107.51489013376317,60.0,0.0,719.0,-1,True,False,0.0,0.0,60.0,0.0,60.0,0.0,0.0,483,0.0,0.0,0.0,0.0,0.0,0.0,4.39482957744347,0.0,0.0,2.197414788721735,13.928396199207688,101.83454647819103
7239,0.4324433124121311,795.4911598312917,0.0,0.18238381209550847,0.18306990300641246,767.7603091101042,47.830879542190814,0.0,554.8308795421908,507,False,False,21.169120457809186,0.0,47.830879542190814,0.0,48.1269640007813,20.8730359992187,0.0,552,0.0,0.0,0.0,0.0,0.0,0.0,20.684143984810632,5.219958885341413,0.0,0.0,20.020767190595404,789.2302902660743
7240,0.04572285867693626,52.987888659717626,0.0,0.05484940768541543,0.057841852514030734,72.59053762101992,52.78564342853497,0.0,552.785643428535,500,False,False,0.0,46.78564342853497,52.78564342853497,0.0,53.10091157190618,0.0,47.10091157190618,482,0.0,0.0,0.0,0.0,0.0,0.0,2.4135105146540536,0.0,4.305356842292325,0.0,11.658701049326108,46.727019094500235
7241,0.422584650934429,776.5625297941037,0.0,0.5597668499433186,0.5619237743849226,728.5452430189457,70.55869433519547,0.0,490.55869433519547,420,False,False,0.0,21.55869433519547,70.55869433519547,0.0,70.89862809359329,0.0,21.898628093593288,445,0.0,0.0,0.0,0.0,0.0,0.0,29.817021216027648,0.0,17.416616793913413,0.0,19.94812567587923,770.3016602288864
7242,0.04998894154990206,61.17876777581196,0.0,0.0008582421967753138,0.0008989952326601269,70.92311243431614,31.83461539412383,0.0,417.83461539412383,386,False,False,13.16538460587617,0.0,31.83461539412383,0.0,31.846119580761297,13.153880419238703,0.0,407,0.0,0.0,0.0,0.0,0.0,0.0,1.5913787282004686,0.28743765317968795,0.0,0.0,12.124829541649618,54.91789821059457
7243,0.09806886578860823,153.4922223141278,0.0,0.12676409517544615,0.12920982705750816,161.9205234814224,78.9369905788044,0.0,536.9369905788044,458,False,False,0.0,55.9369905788044,78.9369905788044,0.0,79.27169852508814,0.0,56.27169852508814,457,0.0,0.0,0.0,0.0,0.0,0.0,7.741261134829401,0.0,10.622422934931745,0.0,15.016493414283909,147.23135274891038
7244,0.3459893513334059,629.4995545601394,0.0,0.25651449514391805,0.257733092179933,621.1466184901443,47.71360869516502,0.0,452.713608695165,405,False,False,0.0,9.713608695165021,47.71360869516502,0.0,47.90111688361503,0.0,9.901116883615032,419,0.0,0.0,0.0,0.0,0.0,0.0,16.508400522216103,0.0,6.629904734328719,0.0,19.31440041847369,623.238684994922
7245,0.669794406343966,1251.2052601804148,0.0,0.6662897445837697,0.6678847500447773,1145.5211893549765,64.45873146271333,0.0,480.45873146271333,416,False,False,0.0,40.45873146271333,64.45873146271333,0.0,64.74691708298633,0.0,40.74691708298633,416,0.0,0.0,0.0,0.0,0.0,0.0,43.1740977737532,0.0,39.56709233260371,0.0,21.385354050452833,1244.9443906151973
7246,0.010949998320565518,23.200000000000003,0.0,-5.891997987877393e-05,-6.593426319767559e-05,35.49956112780936,24.302300197508885,0.0,599.3023001975089,575,False,False,0.0,58.302300197508885,24.302300197508885,0.0,24.300600563234184,0.0,58.300600563234184,517,0.0,0.0,0.0,0.0,0.0,0.0,0.2661101463486013,0.0,0.9849129856134515,0.0,8.823690525388967,16.939130434782612
7247,0.23432748920226124,415.10877926834155,0.0,0.0,0.0,396.3091436010238,60.0,0.0,719.0,-1,True,False,0.0,0.0,60.0,0.0,60.0,0.0,0.0,496,0.0,0.0,0.0,0.0,0.0,0.0,14.059649352135674,0.0,0.0,7.029824676067838,18.071132839018276,411.10877926834155
7248,0.5912819268778943,1100.461299605557,0.0,0.41989396506919385,0.42103657378993375,1048.5400978877617,46.29490004843683,0.0,450.29490004843683,404,False,False,0.0,17.29490004843683,46.29490004843683,0.0,46.473742782720365,0.0,17.473742782720365,409,0.0,0.0,0.0,0.0,0.0,0.0,27.37333770525925,0.0,20.263814410178075,0.0,20.998815974738772,1094.2004300403396
